metro_id,property_type,time_stamp,room_num,price
394679,3bedroom,2010-11,3,
394679,3bedroom,2010-12,3,
394679,3bedroom,2011-01,3,
394679,3bedroom,2011-02,3,
394679,3bedroom,2011-03,3,
394679,3bedroom,2011-04,3,
394679,3bedroom,2011-05,3,
394679,3bedroom,2011-06,3,
394679,3bedroom,2011-07,3,
394679,3bedroom,2011-08,3,
394679,3bedroom,2011-09,3,
394679,3bedroom,2011-10,3,
394679,3bedroom,2011-11,3,
394679,3bedroom,2011-12,3,
394679,3bedroom,2012-01,3,
394679,3bedroom,2012-02,3,
394679,3bedroom,2012-03,3,
394679,3bedroom,2012-04,3,
394679,3bedroom,2012-05,3,
394679,3bedroom,2012-06,3,
394679,3bedroom,2012-07,3,
394679,3bedroom,2012-08,3,
394679,3bedroom,2012-09,3,
394679,3bedroom,2012-10,3,
394679,3bedroom,2012-11,3,
394679,3bedroom,2012-12,3,
394679,3bedroom,2013-01,3,
394679,3bedroom,2013-02,3,
394679,3bedroom,2013-03,3,
394679,3bedroom,2013-04,3,
394679,3bedroom,2013-05,3,
394679,3bedroom,2013-06,3,
394679,3bedroom,2013-07,3,
394679,3bedroom,2013-08,3,
394679,3bedroom,2013-09,3,
394679,3bedroom,2013-10,3,
394679,3bedroom,2013-11,3,
394679,3bedroom,2013-12,3,
394679,3bedroom,2014-01,3,
394679,3bedroom,2014-02,3,
394679,3bedroom,2014-03,3,
394679,3bedroom,2014-04,3,
394679,3bedroom,2014-05,3,
394679,3bedroom,2014-06,3,
394679,3bedroom,2014-07,3,
394679,3bedroom,2014-08,3,
394679,3bedroom,2014-09,3,
394679,3bedroom,2014-10,3,
394679,3bedroom,2014-11,3,
394679,3bedroom,2014-12,3,
394679,3bedroom,2015-01,3,
394679,3bedroom,2015-02,3,
394679,3bedroom,2015-03,3,
394679,3bedroom,2015-04,3,
394679,3bedroom,2015-05,3,
394679,3bedroom,2015-06,3,
394679,3bedroom,2015-07,3,
394679,3bedroom,2015-08,3,
394679,3bedroom,2015-09,3,
394679,3bedroom,2015-10,3,
394679,3bedroom,2015-11,3,
394679,3bedroom,2015-12,3,
394679,3bedroom,2016-01,3,
394679,3bedroom,2016-02,3,
394679,3bedroom,2016-03,3,
394679,3bedroom,2016-04,3,
394679,3bedroom,2016-05,3,
394679,3bedroom,2016-06,3,
394679,3bedroom,2016-07,3,
394679,3bedroom,2016-08,3,
394679,3bedroom,2016-09,3,
394679,3bedroom,2016-10,3,
394679,3bedroom,2016-11,3,
394679,3bedroom,2016-12,3,
394679,3bedroom,2017-01,3,
394679,3bedroom,2017-02,3,
394679,3bedroom,2017-03,3,
394679,3bedroom,2017-04,3,
394679,3bedroom,2017-05,3,
394679,3bedroom,2017-06,3,
394679,3bedroom,2017-07,3,
394679,3bedroom,2017-08,3,
394679,3bedroom,2017-09,3,
394679,3bedroom,2017-10,3,
394679,3bedroom,2017-11,3,
394679,3bedroom,2017-12,3,
394679,3bedroom,2018-01,3,
394679,3bedroom,2018-02,3,1000.0
394679,3bedroom,2018-03,3,1050.0
394679,3bedroom,2018-04,3,1065.0
394679,3bedroom,2018-05,3,1212.0
394679,3bedroom,2018-06,3,1308.0
394679,3bedroom,2018-07,3,1329.0
394679,3bedroom,2018-08,3,1250.0
394679,3bedroom,2018-09,3,1200.0
394679,3bedroom,2018-10,3,1200.0
394679,3bedroom,2018-11,3,1275.0
394679,3bedroom,2018-12,3,1300.0
394679,3bedroom,2019-01,3,1307.0
394679,3bedroom,2019-02,3,1306.0
394697,3bedroom,2010-01,3,
394697,3bedroom,2010-02,3,
394697,3bedroom,2010-03,3,
394697,3bedroom,2010-04,3,
394697,3bedroom,2010-05,3,
394697,3bedroom,2010-06,3,
394697,3bedroom,2010-07,3,
394697,3bedroom,2010-08,3,
394697,3bedroom,2010-09,3,
394697,3bedroom,2010-10,3,
394697,3bedroom,2010-11,3,
394697,3bedroom,2010-12,3,
394697,3bedroom,2011-01,3,
394697,3bedroom,2011-02,3,
394697,3bedroom,2011-03,3,
394697,3bedroom,2011-04,3,
394697,3bedroom,2011-05,3,
394697,3bedroom,2011-06,3,
394697,3bedroom,2011-07,3,
394697,3bedroom,2011-08,3,
394697,3bedroom,2011-09,3,
394697,3bedroom,2011-10,3,
394697,3bedroom,2011-11,3,
394697,3bedroom,2011-12,3,
394697,3bedroom,2012-01,3,
394697,3bedroom,2012-02,3,
394697,3bedroom,2012-03,3,
394697,3bedroom,2012-04,3,
394697,3bedroom,2012-05,3,
394697,3bedroom,2012-06,3,
394697,3bedroom,2012-07,3,
394697,3bedroom,2012-08,3,
394697,3bedroom,2012-09,3,
394697,3bedroom,2012-10,3,
394697,3bedroom,2012-11,3,
394697,3bedroom,2012-12,3,
394697,3bedroom,2013-01,3,
394697,3bedroom,2013-02,3,
394697,3bedroom,2013-03,3,
394697,3bedroom,2013-04,3,
394697,3bedroom,2013-05,3,
394697,3bedroom,2013-06,3,
394697,3bedroom,2013-07,3,
394697,3bedroom,2013-08,3,
394697,3bedroom,2013-09,3,
394697,3bedroom,2013-10,3,
394697,3bedroom,2013-11,3,
394697,3bedroom,2013-12,3,
394697,3bedroom,2014-01,3,
394697,3bedroom,2014-02,3,
394697,3bedroom,2014-03,3,
394697,3bedroom,2014-04,3,
394697,3bedroom,2014-05,3,
394697,3bedroom,2014-06,3,
394697,3bedroom,2014-07,3,
394697,3bedroom,2014-08,3,
394697,3bedroom,2014-09,3,
394697,3bedroom,2014-10,3,
394697,3bedroom,2014-11,3,
394697,3bedroom,2014-12,3,
394697,3bedroom,2015-01,3,
394697,3bedroom,2015-02,3,
394697,3bedroom,2015-03,3,
394697,3bedroom,2015-04,3,
394697,3bedroom,2015-05,3,
394697,3bedroom,2015-06,3,
394697,3bedroom,2015-07,3,
394697,3bedroom,2015-08,3,
394697,3bedroom,2015-09,3,
394697,3bedroom,2015-10,3,
394697,3bedroom,2015-11,3,
394697,3bedroom,2015-12,3,
394697,3bedroom,2016-01,3,
394697,3bedroom,2016-02,3,
394697,3bedroom,2016-03,3,
394697,3bedroom,2016-04,3,
394697,3bedroom,2016-05,3,
394697,3bedroom,2016-06,3,
394697,3bedroom,2016-07,3,
394697,3bedroom,2016-08,3,
394697,3bedroom,2016-09,3,
394697,3bedroom,2016-10,3,
394697,3bedroom,2016-11,3,
394697,3bedroom,2016-12,3,
394697,3bedroom,2017-01,3,975.0
394697,3bedroom,2017-02,3,975.0
394697,3bedroom,2017-03,3,975.0
394697,3bedroom,2017-04,3,975.0
394697,3bedroom,2017-05,3,995.0
394697,3bedroom,2017-06,3,940.0
394697,3bedroom,2017-07,3,910.0
394697,3bedroom,2017-08,3,885.0
394697,3bedroom,2017-09,3,895.0
394697,3bedroom,2017-10,3,895.0
394697,3bedroom,2017-11,3,900.0
394697,3bedroom,2017-12,3,900.0
394697,3bedroom,2018-01,3,950.0
394697,3bedroom,2018-02,3,935.0
394697,3bedroom,2018-03,3,962.0
394697,3bedroom,2018-04,3,975.0
394697,3bedroom,2018-05,3,975.0
394697,3bedroom,2018-06,3,950.0
394697,3bedroom,2018-07,3,950.0
394697,3bedroom,2018-08,3,962.0
394697,3bedroom,2018-09,3,950.0
394697,3bedroom,2018-10,3,900.0
394697,3bedroom,2018-11,3,900.0
394697,3bedroom,2018-12,3,962.0
394697,3bedroom,2019-01,3,975.0
394697,3bedroom,2019-02,3,950.0
394576,3bedroom,2010-01,3,
394576,3bedroom,2010-02,3,
394576,3bedroom,2010-03,3,
394576,3bedroom,2010-04,3,
394576,3bedroom,2010-05,3,
394576,3bedroom,2010-06,3,
394576,3bedroom,2010-07,3,
394576,3bedroom,2010-08,3,
394576,3bedroom,2010-09,3,
394576,3bedroom,2010-10,3,
394576,3bedroom,2010-11,3,
394576,3bedroom,2010-12,3,
394576,3bedroom,2011-01,3,1150.0
394576,3bedroom,2011-02,3,1150.0
394576,3bedroom,2011-03,3,1150.0
394576,3bedroom,2011-04,3,1200.0
394576,3bedroom,2011-05,3,1150.0
394576,3bedroom,2011-06,3,1190.0
394576,3bedroom,2011-07,3,1195.0
394576,3bedroom,2011-08,3,1200.0
394576,3bedroom,2011-09,3,1147.0
394576,3bedroom,2011-10,3,1100.0
394576,3bedroom,2011-11,3,1100.0
394576,3bedroom,2011-12,3,1150.0
394576,3bedroom,2012-01,3,1100.0
394576,3bedroom,2012-02,3,1100.0
394576,3bedroom,2012-03,3,1195.0
394576,3bedroom,2012-04,3,1195.0
394576,3bedroom,2012-05,3,1195.0
394576,3bedroom,2012-06,3,1190.0
